# created 04/22/25
# GASP-derived engine deck converted from turbofan_23k_1.eng
# t4max: 3342.0
# t4cruise: 3108.0
# t4climb: 3196.0
# sls_airflow: 994.36
# sfn_idle: 1.25

Mach Number, Altitude (ft),   Throttle, Thrust (lbf), Fuel Flow (lb/h),  T4 (degR)
       0.85,       15000.0,     0.8762,     6266.997,          3935.04,    2928.42
       0.85,       15000.0,     0.9559,     9731.934,          5761.93,    3194.64
       0.85,       18000.0,        0.0,     497.3284,          497.328,        0.0
       0.85,       18000.0,      0.467,    -1687.664,         -117.824,    1560.64
       0.85,       18000.0,     0.5448,     -658.794,          392.739,    1820.75
       0.85,       18000.0,     0.6226,     370.0765,          903.302,    2080.86
       0.85,       18000.0,     0.7005,     1514.095,          1460.13,    2340.97
       0.85,       18000.0,     0.7783,     3095.699,           2219.6,    2601.07
       0.85,       18000.0,     0.8561,     5489.965,          3375.71,    2861.18
       0.85,       18000.0,      0.934,     8311.906,          4850.81,    3121.29
       0.85,       21000.0,        0.0,     444.1602,           444.16,        0.0
       0.85,       21000.0,      0.456,     -2030.57,         -220.875,    1523.98
       0.85,       21000.0,      0.532,    -963.9674,          255.827,    1777.98
       0.85,       21000.0,      0.608,     102.6354,           732.53,    2031.97
       0.85,       21000.0,      0.684,     1196.485,          1222.02,    2285.97
       0.85,       21000.0,       0.76,     2703.484,          1908.75,    2539.97
       0.85,       21000.0,      0.836,     4652.773,          2847.85,    2793.96
       0.85,       21000.0,      0.912,     7160.375,          4137.66,    3047.96
       0.85,       21000.0,      0.988,     9868.794,          5685.47,    3301.96
       0.85,       24000.0,        0.0,     395.5992,          395.599,        0.0
       0.85,       24000.0,      0.445,    -2172.624,          -307.18,    1487.32
       0.85,       24000.0,     0.5192,    -1129.086,          139.101,    1735.21
       0.85,       24000.0,     0.5934,    -85.54757,          585.382,     1983.1
       0.85,       24000.0,     0.6676,     957.9909,          1031.66,    2230.99
       0.85,       24000.0,     0.7417,     2199.474,          1595.95,    2478.87
       0.85,       24000.0,     0.8159,     3874.791,          2387.01,    2726.76
       0.85,       24000.0,     0.8901,     6064.754,          3480.34,    2974.65
       0.85,       24000.0,     0.9643,      8458.32,          4809.63,    3222.54
       0.85,       27000.0,        0.0,     351.3422,          351.342,        0.0
       0.85,       27000.0,     0.4341,    -1979.789,         -346.649,    1450.68
       0.85,       27000.0,     0.5064,    -1075.612,          55.2415,    1692.46
       0.85,       27000.0,     0.5788,    -171.4348,          457.133,    1934.24
       0.85,       27000.0,     0.6511,     732.7424,          859.024,    2176.02
       0.85,       27000.0,     0.7235,      1756.22,          1325.54,     2417.8
       0.85,       27000.0,     0.7958,      3233.39,          2003.43,    2659.59
       0.85,       27000.0,     0.8682,     5107.153,          2912.38,    2901.37
       0.85,       27000.0,     0.9405,     7204.676,          4059.93,    3143.15
       0.85,       30000.0,        0.0,     311.1029,          311.103,        0.0
       0.85,       30000.0,     0.4231,    -1029.577,         -235.419,    1414.05
       0.85,       30000.0,     0.4936,    -430.8531,          92.3508,    1649.72
       0.85,       30000.0,     0.5642,     167.8722,           420.12,     1885.4
       0.85,       30000.0,     0.6347,      766.598,          747.889,    2121.07
       0.85,       30000.0,     0.7052,     1434.078,          1102.44,    2356.75
       0.85,       30000.0,     0.7757,     2647.119,          1664.29,    2592.42
       0.85,       30000.0,     0.8462,     4277.524,          2427.75,     2828.1
       0.85,       30000.0,     0.9167,       6051.8,          3382.78,    3063.77
       0.85,       30000.0,     0.9873,      7919.08,          4499.01,    3299.45
       0.85,       33000.0,        0.0,      274.603,          274.603,        0.0
       0.85,       33000.0,     0.4122,    -2004.589,         -492.533,    1377.43
       0.85,       33000.0,     0.4808,    -1230.077,         -145.316,     1607.0
       0.85,       33000.0,     0.5495,    -455.5648,          201.901,    1836.57
       0.85,       33000.0,     0.6182,     318.9473,          549.118,    2066.14
       0.85,       33000.0,     0.6869,     1132.311,          914.311,    2295.71
       0.85,       33000.0,     0.7556,     2141.301,          1368.08,    2525.28
       0.85,       33000.0,     0.8243,     3527.261,           2014.7,    2754.85
       0.85,       33000.0,      0.893,     5086.398,          2807.67,    2984.43
       0.85,       33000.0,     0.9617,     6603.009,          3726.83,     3214.0
       0.85,       36000.0,        0.0,     241.5815,          241.582,        0.0
       0.85,       36000.0,     0.4012,     -1990.32,         -480.356,    1340.81
       0.85,       36000.0,     0.4681,    -1303.569,          -180.98,    1564.28
       0.85,       36000.0,     0.5349,    -616.8176,          118.397,    1787.75
       0.85,       36000.0,     0.6018,      69.9334,          417.774,    2011.22
       0.85,       36000.0,     0.6687,     756.6846,          717.151,    2234.69
       0.85,       36000.0,     0.7355,     1609.424,          1100.45,    2458.15
       0.85,       36000.0,     0.8024,     2729.026,          1623.16,    2681.62
       0.85,       36000.0,     0.8693,     4062.807,          2281.65,    2905.09
       0.85,       36000.0,     0.9361,     5356.057,          3038.81,    3128.56
       0.85,       39000.0,        0.0,     209.3956,          209.396,        0.0
       0.85,       39000.0,     0.4006,    -2125.716,         -543.844,    1338.96
       0.85,       39000.0,     0.4674,    -1468.462,         -264.105,    1562.12
       0.85,       39000.0,     0.5342,     -811.207,          15.6346,    1785.28
       0.85,       39000.0,      0.601,    -153.9524,          295.374,    2008.44
       0.85,       39000.0,     0.6677,     503.3022,          575.114,     2231.6
       0.85,       39000.0,     0.7345,     1234.885,          903.308,    2454.76
       0.85,       39000.0,     0.8013,     2177.383,          1347.02,    2677.92
       0.85,       39000.0,     0.8681,     3346.728,          1917.08,    2901.08
       0.85,       39000.0,     0.9348,     4473.484,          2564.73,    3124.24
       0.85,       42000.0,        0.0,     181.3798,           181.38,        0.0
       0.85,       42000.0,     0.4006,    -2263.573,         -625.903,    1338.96
       0.85,       42000.0,     0.4674,    -1632.925,         -358.608,    1562.12
       0.85,       42000.0,     0.5342,    -1002.277,         -91.3126,    1785.28
       0.85,       42000.0,      0.601,    -371.6294,          175.983,    2008.44
       0.85,       42000.0,     0.6677,     259.0184,          443.278,     2231.6
       0.85,       42000.0,     0.7345,     901.3026,          728.585,    2454.76
       0.85,       42000.0,     0.8013,     1698.112,          1105.39,    2677.92
       0.85,       42000.0,     0.8681,     2714.253,          1596.34,    2901.08
       0.85,       42000.0,     0.9348,      3678.52,          2136.85,    3124.24
        0.9,           0.0,        0.0,     975.0792,          975.079,        0.0
        0.9,           0.0,      0.541,    -43097.71,         -1919.22,    1808.08
        0.9,           0.0,     0.6312,    -23656.43,          52.0169,    2109.43
        0.9,           0.0,     0.7214,    -4215.086,          2023.28,    2410.78
        0.9,           0.0,     0.8115,     4039.106,          3992.87,    2712.13
        0.9,           0.0,     0.9017,    -15008.39,          4626.62,    3013.47
        0.9,           0.0,     0.9919,    -35007.54,          4933.34,    3314.82
        0.9,        3000.0,        0.0,     883.0752,          883.075,        0.0
        0.9,        3000.0,     0.5299,     7379.202,          765.384,     1770.8
        0.9,        3000.0,     0.6182,     3821.476,           1443.2,    2065.93
        0.9,        3000.0,     0.7065,      263.939,          2121.12,    2361.06
        0.9,        3000.0,     0.7948,     338.3372,          3122.46,    2656.19
        0.9,        3000.0,     0.8831,     13757.05,          5262.03,    2951.33
        0.9,        3000.0,     0.9714,     10154.06,          7292.44,    3246.46
        0.9,        6000.0,        0.0,     798.0904,           798.09,        0.0
        0.9,        6000.0,     0.5187,     -30345.9,          51.6335,    1733.52
        0.9,        6000.0,     0.6052,    -19574.44,          846.239,    2022.43
        0.9,        6000.0,     0.6916,    -8802.833,          1640.84,    2311.35
        0.9,        6000.0,     0.7781,     160.3125,          2628.67,    2600.27
        0.9,        6000.0,     0.8645,      12963.2,          4836.64,    2889.19
        0.9,        6000.0,      0.951,     312.3435,          4033.69,    3178.11
        0.9,        9000.0,        0.0,     719.7225,          719.722,        0.0
        0.9,        9000.0,     0.5076,    -1960.594,          170.752,    1696.25
        0.9,        9000.0,     0.5921,    -681.7229,          861.645,    1978.96
        0.9,        9000.0,     0.6767,     597.1513,          1552.54,    2261.66
        0.9,        9000.0,     0.7613,     2264.929,          2480.96,    2544.37
        0.9,        9000.0,     0.8459,     5521.127,          3900.66,    2827.08
        0.9,        9000.0,     0.9305,     9431.863,          5925.47,    3109.79
        0.9,       12000.0,        0.0,     647.5774,          647.577,        0.0
        0.9,       12000.0,     0.4964,    -1062.255,          130.023,    1658.99
        0.9,       12000.0,     0.5791,    -1.886726,          754.701,    1935.49
        0.9,       12000.0,     0.6619,     1058.483,          1379.38,    2211.99
        0.9,       12000.0,     0.7446,     2047.574,          2094.17,    2488.48
        0.9,       12000.0,     0.8273,     4187.016,          3244.86,    2764.98
        0.9,       12000.0,     0.9101,     7457.428,          5027.06,    3041.48
        0.9,       12000.0,     0.9928,     11669.17,          7199.91,    3317.98
        0.9,       15000.0,        0.0,     581.2866,          581.287,        0.0
        0.9,       15000.0,     0.4853,    -1383.533,          24.8514,    1621.74
        0.9,       15000.0,     0.5661,    -360.5144,          598.682,    1892.04
        0.9,       15000.0,      0.647,     662.5033,          1172.51,    2162.33
        0.9,       15000.0,     0.7279,     1893.157,          1803.28,    2432.62
        0.9,       15000.0,     0.8088,     3907.621,          2794.37,    2702.91
        0.9,       15000.0,     0.8896,     6454.629,          4255.54,     2973.2
        0.9,       15000.0,     0.9705,     10048.04,          6200.19,    3243.49
        0.9,       18000.0,        0.0,     520.4922,          520.492,        0.0
        0.9,       18000.0,     0.4741,    -1786.476,         -88.2785,    1584.51
        0.9,       18000.0,     0.5531,    -724.6719,           445.28,    1848.59
        0.9,       18000.0,     0.6322,     337.1329,          978.837,    2112.68
        0.9,       18000.0,     0.7112,     1524.708,          1558.47,    2376.76
        0.9,       18000.0,     0.7902,     3000.021,          2320.76,    2640.84
        0.9,       18000.0,     0.8692,     5830.993,          3705.08,    2904.93
        0.9,       18000.0,     0.9482,     8486.447,          5155.98,    3169.01
        0.9,       21000.0,        0.0,     464.8476,          464.848,        0.0
        0.9,       21000.0,      0.463,    -2413.971,         -191.581,    1547.28
        0.9,       21000.0,     0.5401,    -1249.261,          292.563,    1805.16
        0.9,       21000.0,     0.6173,     -84.5498,           776.71,    2063.04
